code,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率,営業CF,投資CF,財務CF,設備投資,現金同等物,営業CFマージン,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA,一株配当,剰余金の配当,自社株買い,配当性向,総還元性向,純資産配当率,name
1417,2018/03,234489000000.0,140744000000.0,131184000000.0,101789000000.0,124000000.0,,1733.13,58.5,12562000000.0,-10021000000.0,-3686000000.0,-10391000000.0,32218000000.0,4.01,312967000000.0,16715000000.0,17838000000.0,11504000000.0,145.4,8.38,4.91,35.0,2381000000.0,3000000.0,20.7,20.72,2.1,ミライト・ホールディングス
1418,2018/02,10109103000.0,4028595000.0,4039043000.0,556264000.0,500000000.0,1239437000.0,208.34,39.9,1436858000.0,64985000.0,-1574631000.0,-44970000.0,2997135000.0,6.93,20737818000.0,114713000.0,63598000.0,-231044000.0,-11.91,,,4.0,80041000.0,64883000.0,,,1.8,インターライフホールディングス
1419,2018/05,90767000000.0,15513000000.0,15161000000.0,6494000000.0,8475000000.0,19087000000.0,515.24,17.1,4501000000.0,-1494000000.0,1918000000.0,-1605000000.0,31627000000.0,2.68,167915000000.0,4653000000.0,4029000000.0,2047000000.0,68.11,13.22,2.26,30.0,450000000.0,,21.98,,6.1,タマホーム
1420,2018/03,48043534000.0,16943459000.0,16809603000.0,7423382000.0,4220000000.0,5760000000.0,1374.32,35.2,7671570000.0,-236055000.0,-7366523000.0,-179440000.0,5136369000.0,14.18,54117123000.0,1894908000.0,1911573000.0,1243115000.0,100.93,7.34,2.59,15.0,189300000.0,,15.23,15.23,1.1,サンヨーホームズ
1429,2018/12,14381771000.0,5885216000.0,5885132000.0,3313973000.0,2440000000.0,136800000.0,182.37,40.9,-359164000.0,-39758000.0,316219000.0,-89682000.0,1893680000.0,-1.85,19417166000.0,766928000.0,764693000.0,489374000.0,15.2,8.32,3.4,10.0,128620000.0,,26.28,26.28,5.7,日本アクア
1430,2018/05,13964262000.0,5212685000.0,5206065000.0,3789865000.0,,400000000.0,389.72,37.3,6066798000.0,-1581000.0,-2000624000.0,-13846000.0,7788821000.0,29.14,20818484000.0,2246971000.0,2233988000.0,1569806000.0,117.63,30.15,11.24,38.0,492671000.0,,31.38,,10.9,ファーストコーポレーション
1431,2018/06,2872000000.0,1466307000.0,1466307000.0,1069738000.0,,,580.26,51.0,35968000.0,-158526000.0,-44152000.0,-191633000.0,1087824000.0,0.7,5104871000.0,334823000.0,371333000.0,254000000.0,100.51,17.32,8.84,17.5,44222000.0,,17.41,,3.2,Ｌｉｂ　Ｗｏｒｋ
1433,2018/01,3905306000.0,2332785000.0,,,,,,59.7,369656000.0,-4529000.0,-314418000.0,-3150000.0,752862000.0,,4496739000.0,,373707000.0,263859000.0,31.69,,6.76,15.0,124686000.0,,47.25,,5.5,ベステラ
1434,2018/08,10141219000.0,3659399000.0,3318854000.0,1525562000.0,472265000.0,842398000.0,508.64,32.3,-241688000.0,2290783000.0,-1171976000.0,,1491066000.0,-2.61,9254915000.0,162981000.0,151128000.0,1099164000.0,171.79,33.51,10.84,10.0,57050000.0,25000.0,5.19,5.19,2.3,ＪＥＳＣＯホールディングス
1435,2018/12,32445000000.0,22881489000.0,22747452000.0,8296419000.0,1800000000.0,1200860000.0,256.28,70.1,-6668808000.0,-2016989000.0,10792464000.0,-6644753000.0,11993824000.0,-8.43,79149341000.0,721866000.0,507749000.0,821881000.0,9.7,3.61,2.53,5.0,826090000.0,,100.51,,2.5,Ｒｏｂｏｔ　Ｈｏｍｅ
1436,2018/04,7624335000.0,4776573000.0,4776791000.0,2847280000.0,,705240000.0,1115.4,62.6,505030000.0,-147554000.0,54191000.0,-57967000.0,3817033000.0,8.2,6157131000.0,1093708000.0,1082036000.0,562413000.0,131.34,11.77,7.38,26.0,107035000.0,,19.03,,2.4,フィット
1439,2018/12,3098000000.0,1407209000.0,1403258000.0,933291000.0,20000000.0,427201000.0,1079.95,45.3,18453000.0,-32524000.0,-15237000.0,-21077000.0,856534000.0,0.39,4781257000.0,220656000.0,220458000.0,140183000.0,108.09,9.99,4.52,3.0,56033000.0,28051000.0,39.97,59.98,4.2,安江工務店
1443,2018/03,11066411000.0,7203032000.0,7068712000.0,4474909000.0,600000000.0,777687000.0,443.6,65.0,135629000.0,-725401000.0,303273000.0,,1147755000.0,1.14,11846864000.0,428446000.0,422876000.0,252206000.0,15.53,3.5,2.28,1.0,16245000.0,2348000.0,6.44,7.37,0.2,技研ホールディングス
1446,2018/09,6742183000.0,2856034000.0,2840879000.0,207074000.0,600000000.0,1600000000.0,565.12,42.1,147056000.0,-31752000.0,-228043000.0,-28967000.0,1267212000.0,1.2,12239576000.0,403923000.0,345004000.0,171379000.0,35.31,6.03,2.54,,,,,,,キャンディル
1447,2018/03,,1011916000.0,,,,,,,,,,,936999000.0,,,,,,,,,,,,,,,ＩＴｂｏｏｋホールディングス
1448,2018/03,,30084000000.0,,,,,,,,,,,5147000000.0,,,,,,,,,,,,,,,スペースバリューホールディングス
1450,2018/03,4673602000.0,2873878000.0,2819263000.0,2717863000.0,,72876000.0,1456.31,61.5,499620000.0,77067000.0,-350896000.0,-15944000.0,1071737000.0,6.35,7861876000.0,1258883000.0,1271719000.0,834374000.0,422.81,29.03,17.85,126.8,66816000.0,,8.01,,10.1,田中建設工業
1451,2018/03,14064000000.0,4824562000.0,4820305000.0,3583314000.0,,3540745000.0,1301.63,34.3,682960000.0,145295000.0,-768555000.0,-57146000.0,4481782000.0,5.06,13506402000.0,870349000.0,800400000.0,504106000.0,136.0,10.45,3.58,40.9,402160000.0,,79.78,79.78,3.2,ＫＨＣ
1491,2018/03,7320848000.0,6305272000.0,6566170000.0,348471000.0,300000000.0,115620000.0,22.67,89.7,226843000.0,-27836000.0,27914000.0,-37363000.0,1589909000.0,0.44,52109462000.0,-185072000.0,-262364000.0,-9569000.0,-0.03,,,,,45000.0,,,,中外鉱業
1514,2018/03,18623000000.0,12862000000.0,12259000000.0,9123000000.0,466000000.0,,228.93,68.6,4335000000.0,-172000000.0,-471000000.0,-167000000.0,5328000000.0,30.1,14402000000.0,131000000.0,2626000000.0,2147000000.0,38.32,16.8,11.53,3.0,127000000.0,99000000.0,5.92,10.53,1.8,住石ホールディングス
1515,2018/03,172431000000.0,106164000000.0,89540000000.0,80338000000.0,20793000000.0,1933000000.0,12202.39,58.9,12161000000.0,-4611000000.0,-3089000000.0,-4754000000.0,29911000000.0,10.24,118709000000.0,8471000000.0,8779000000.0,4877000000.0,586.09,4.8,2.83,90.0,665000000.0,7000000.0,13.64,13.78,0.8,日鉄鉱業
1518,2018/03,58282000000.0,33574000000.0,30885000000.0,16079000000.0,4331000000.0,8874000000.0,2569.89,57.6,2997000000.0,50000000.0,-2314000000.0,-1664000000.0,13411000000.0,4.52,66322000000.0,1531000000.0,2100000000.0,1520000000.0,116.35,4.53,2.61,40.0,522000000.0,,34.34,34.34,1.6,三井松島ホールディングス
1605,2018/03,4252386000000.0,3158868000000.0,2568230000000.0,1609094000000.0,71250000000.0,627326000000.0,1997.24,68.6,278539000000.0,-351908000000.0,34742000000.0,-272688000000.0,276079000000.0,29.83,933701000000.0,357363000000.0,387269000000.0,40362000000.0,27.64,1.38,0.95,18.0,26286000000.0,,65.13,65.13,0.9,ＩＮＰＥＸ
1662,2018/03,699536000000.0,459255000000.0,332140000000.0,317679000000.0,,135959000000.0,7438.2,60.8,52881000000.0,-54218000000.0,-1196000000.0,-42824000000.0,99892000000.0,22.93,230629000000.0,8764000000.0,3828000000.0,-30959000000.0,-541.69,,,20.0,1143000000.0,,,,0.3,石油資源開発
1663,2018/12,91956000000.0,76193000000.0,72944000000.0,52340000000.0,484000000.0,746000000.0,2692.15,79.3,6477000000.0,-2538000000.0,-1681000000.0,-4806000000.0,23019000000.0,10.0,64765000000.0,2790000000.0,3256000000.0,2238000000.0,82.28,3.07,2.43,28.0,762000000.0,560000000.0,34.05,59.07,1.1,Ｋ＆Ｏエナジーグループ
1711,2018/03,2159403000.0,261758000.0,52570000.0,-2065129000.0,189399000.0,248416000.0,28.52,3.6,32148000.0,74570000.0,-108597000.0,-30837000.0,280098000.0,1.8,1789350000.0,-284827000.0,-292495000.0,-582181000.0,-215.07,,,,,46000.0,,,,ＳＤＳホールディングス
1712,2018/02,19612000000.0,11806571000.0,11286597000.0,6925143000.0,50000000.0,3900736000.0,679.66,58.2,2781356000.0,-4547392000.0,2420648000.0,-4348988000.0,1369187000.0,18.63,14926348000.0,1339311000.0,1368775000.0,944227000.0,56.2,8.26,4.81,6.0,92380000.0,8814000.0,9.78,10.72,0.8,ダイセキ環境ソリューション
1716,2018/06,12707000000.0,9822659000.0,9468288000.0,8658309000.0,,11275000.0,1659.36,74.3,2224813000.0,-622611000.0,-140935000.0,-575828000.0,5295974000.0,13.66,16283654000.0,2187595000.0,2263436000.0,1487655000.0,261.37,15.75,11.71,25.0,86096000.0,159000.0,5.79,5.8,1.6,第一カッター興業
1717,2018/03,5243855000.0,3179998000.0,3115392000.0,2293966000.0,,,264.47,59.4,1032571000.0,-22233000.0,-124934000.0,-8279000.0,2397635000.0,17.02,6068311000.0,605821000.0,610944000.0,431434000.0,37.02,13.85,8.23,13.0,143255000.0,,33.2,33.2,5.8,明豊ファシリティワークス
1718,2018/12,29085000000.0,13410312000.0,11709608000.0,10349090000.0,2800000000.0,4238878000.0,10753.07,40.4,1351816000.0,540029000.0,-1490279000.0,-750148000.0,1910664000.0,4.59,29470596000.0,1320100000.0,1292575000.0,712823000.0,652.02,6.06,2.45,100.0,142125000.0,209000.0,19.94,19.97,1.0,美樹工業
1719,2018/03,329778000000.0,122400000000.0,117827000000.0,89828000000.0,21879000000.0,8397000000.0,651.76,36.9,38127000000.0,-2260000000.0,-3962000000.0,-2136000000.0,139190000000.0,10.11,377020000000.0,35714000000.0,34767000000.0,23862000000.0,128.96,19.63,7.24,25.0,3884000000.0,2000000.0,16.28,16.29,4.2,安藤・間
1720,2018/03,249756000000.0,79175000000.0,73117000000.0,52932000000.0,83000000.0,1638000000.0,739.86,31.6,16226000000.0,-3383000000.0,-6457000000.0,-3402000000.0,28865000000.0,5.06,320711000000.0,21416000000.0,22128000000.0,16118000000.0,151.05,20.42,6.45,31.0,3308000000.0,3000000.0,20.52,20.54,4.6,東急建設
1721,2018/03,325042000000.0,231767000000.0,234199000000.0,201329000000.0,106000000.0,5000000.0,2008.43,70.8,28831000000.0,-13896000000.0,-12499000000.0,-14165000000.0,28957000000.0,7.59,380024000000.0,30347000000.0,30706000000.0,20390000000.0,178.63,8.86,6.27,50.0,5082000000.0,8003000000.0,24.92,64.17,2.6,コムシスホールディングス
1723,2018/03,30500000000.0,19927145000.0,19465272000.0,19056946000.0,,,2489.73,65.3,991926000.0,-988123000.0,-933453000.0,-331136000.0,9014381000.0,3.65,27160615000.0,2767655000.0,2831102000.0,2056000000.0,255.97,10.32,6.74,77.0,646254000.0,258221000.0,31.43,43.99,3.2,日本電技
1724,2018/12,8587000000.0,1999000000.0,1931000000.0,1235000000.0,1825000000.0,613000000.0,550.26,23.3,-40000000.0,-236000000.0,387000000.0,-202000000.0,894000000.0,-0.51,7784000000.0,369000000.0,386000000.0,327000000.0,90.37,16.36,3.81,8.0,28000000.0,,8.56,8.56,1.6,シンクレイヤ
1726,2018/03,19611000000.0,5611484000.0,5335275000.0,3285228000.0,325000000.0,3025500000.0,140.13,27.8,3422821000.0,-1036002000.0,-542386000.0,-826390000.0,3609432000.0,14.46,23669948000.0,1674932000.0,1632251000.0,1025029000.0,26.36,18.8,5.23,5.5,174952000.0,,17.07,17.07,4.3,ビーアールホールディングス
1730,2018/03,3195447000.0,1327082000.0,1324665000.0,936595000.0,32000000.0,365000000.0,388.74,41.5,-270622000.0,-57128000.0,-29595000.0,-58248000.0,374839000.0,-7.17,3773273000.0,-112581000.0,-104878000.0,-141697000.0,-41.51,,,5.0,34138000.0,,,,1.2,麻生フオームクリート
1736,2018/03,23329375000.0,13519057000.0,13009138000.0,12077101000.0,1113888000.0,57808000.0,2525.16,56.8,1474690000.0,-933896000.0,-335723000.0,-230090000.0,5589749000.0,6.55,22507600000.0,1644603000.0,1754451000.0,1044933000.0,199.04,7.88,4.48,50.0,253194000.0,,24.23,24.23,2.1,オーテック
1737,2018/03,22774770000.0,13802056000.0,13841407000.0,12078181000.0,,,1080.64,60.6,1234700000.0,-32701000.0,-689122000.0,-113277000.0,5855988000.0,3.2,38570261000.0,2228763000.0,2297771000.0,1556570000.0,121.87,11.28,6.83,66.0,689691000.0,,44.31,44.31,6.4,三井金属エンジニアリング
1739,2018/06,14061000000.0,3431647000.0,3431647000.0,2710524000.0,3197125000.0,2471200000.0,563.83,24.4,-2016203000.0,52999000.0,1746070000.0,-8219000.0,2028544000.0,-9.79,20584214000.0,1702995000.0,1568090000.0,1071000000.0,175.97,31.21,7.62,5.0,7607000.0,,0.71,0.71,1.0,シード平和
1743,2018/09,11381979000.0,6483349000.0,6343357000.0,3751002000.0,1000000.0,570480000.0,8550.33,57.0,735747000.0,-177932000.0,-480107000.0,-208623000.0,487849000.0,7.59,9687634000.0,405492000.0,418861000.0,244868000.0,322.92,3.78,2.15,60.0,37918000.0,338000.0,15.49,15.62,0.7,コーアツ工業
1757,2018/03,3198000000.0,1328521000.0,1326688000.0,-10029708000.0,,325041000.0,12.19,41.5,-737963000.0,66770000.0,732513000.0,-4804000.0,1322673000.0,-37.35,1975831000.0,-688596000.0,-783374000.0,-1612707000.0,-17.04,,,,,20000.0,,,,中小企業ホールディングス
1758,2018/01,9577690000.0,6675710000.0,6306205000.0,5852149000.0,,45677000.0,9526.78,69.7,-588903000.0,-642616000.0,-145328000.0,-323869000.0,2046158000.0,-4.83,12182173000.0,434206000.0,520192000.0,324343000.0,462.75,4.86,3.39,100.0,52570000.0,1248000.0,16.21,16.59,1.0,太洋基礎工業
1762,2018/03,184895000000.0,113992000000.0,100008000000.0,102100000000.0,,,2861.28,53.9,5146000000.0,-7850000000.0,-6121000000.0,-7382000000.0,68571000000.0,2.1,245107000000.0,13630000000.0,13702000000.0,7957000000.0,223.39,7.99,4.3,56.0,1008000000.0,3186000000.0,12.67,52.71,2.0,高松コンストラクショングループ
1764,2018/06,11853000000.0,3823083000.0,3785869000.0,2457306000.0,850000000.0,1291305000.0,2948.06,32.3,506054000.0,-429963000.0,-257018000.0,-297491000.0,821671000.0,3.0,16882237000.0,635579000.0,581403000.0,435000000.0,335.43,11.38,3.67,100.0,129687000.0,139000.0,29.81,29.85,3.5,工藤建設
1766,2018/04,185129000000.0,84129000000.0,84222000000.0,79567000000.0,,,6254.6,45.4,17734000000.0,-7751000000.0,-1841000000.0,-8764000000.0,117572000000.0,5.4,328567000000.0,19674000000.0,20341000000.0,12583000000.0,935.32,14.96,6.8,180.0,1749000000.0,67000000.0,13.9,14.43,3.1,東建コーポレーション
1768,2018/03,11124448000.0,5957234000.0,5829476000.0,4712504000.0,,,812.11,53.6,-159986000.0,-10742000.0,-95053000.0,-5664000.0,4719226000.0,-1.15,13880847000.0,797578000.0,851747000.0,592350000.0,80.75,9.94,5.32,15.0,95361000.0,,16.1,16.1,1.9,ソネック
1770,2018/03,22502984000.0,11132045000.0,10813372000.0,10220762000.0,785000000.0,,1223.91,49.5,-693240000.0,-335453000.0,-185732000.0,-180201000.0,4357409000.0,-2.33,29739857000.0,2105265000.0,2205382000.0,1331078000.0,146.35,11.96,5.92,25.0,181909000.0,30000.0,13.67,13.67,2.2,藤田エンジニアリング
1775,2018/03,53782000000.0,20191000000.0,19969000000.0,11324000000.0,27000000.0,,2154.02,36.0,1991000000.0,-319000000.0,-627000000.0,-245000000.0,6658000000.0,2.48,80245000000.0,4311000000.0,4305000000.0,2857000000.0,317.65,14.75,5.31,60.0,539000000.0,,18.87,18.87,3.0,富士古河Ｅ＆Ｃ
1776,2018/03,25903000000.0,9951000000.0,9719000000.0,6927000000.0,,,1074.12,37.8,1416000000.0,-458000000.0,-328000000.0,-446000000.0,7611000000.0,4.17,33983000000.0,1498000000.0,1494000000.0,947000000.0,103.81,9.67,3.66,16.0,109000000.0,,11.51,11.51,1.6,三井住建道路
1780,2018/03,21735176000.0,13787818000.0,12831315000.0,8778199000.0,,,728.46,63.4,1027316000.0,-401093000.0,-47318000.0,-400277000.0,1642059000.0,7.27,14135528000.0,1215935000.0,1265148000.0,829411000.0,43.82,6.02,3.82,2.5,47318000.0,,5.71,5.71,0.4,ヤマウラ
1783,2018/09,11341000000.0,8167499000.0,8155721000.0,-473217000.0,,1527248000.0,142.18,72.0,1582000000.0,-165000000.0,819000000.0,-35806000.0,3394463000.0,23.5,6731000000.0,642000000.0,689000000.0,519000000.0,9.04,6.35,4.58,,,1000.0,,0.0,,アジアゲートホールディングス
1787,2018/03,10556000000.0,7180001000.0,7066282000.0,5478115000.0,,,2783.57,68.0,755625000.0,-235343000.0,-290337000.0,-210498000.0,3974894000.0,6.92,10918688000.0,428795000.0,469643000.0,320000000.0,124.02,4.46,3.03,110.0,283943000.0,5197000.0,88.73,90.36,4.0,ナカボーテック
1788,2018/06,3934000000.0,2686756000.0,2596617000.0,1122018000.0,,,3919.75,68.3,-96220000.0,-1157000.0,-32729000.0,-36128000.0,1015912000.0,-1.77,5446312000.0,56215000.0,74118000.0,73000000.0,106.49,2.72,1.86,40.0,27422000.0,270000.0,37.56,37.93,1.0,三東工業社
1789,2018/09,4110495000.0,2148441000.0,2324606000.0,573182000.0,300000000.0,,337.33,52.3,-936030000.0,-25175000.0,-39675000.0,-30227000.0,826223000.0,-15.0,6241254000.0,184381000.0,180601000.0,105080000.0,16.5,4.89,2.56,5.0,31845000.0,29000.0,30.31,30.33,1.5,ＥＴＳホールディングス
1793,2018/03,92677000000.0,60971000000.0,57600000000.0,51721000000.0,,,11937.34,65.8,-1922000000.0,872000000.0,-1271000000.0,-1185000000.0,8729000000.0,-2.0,96268000000.0,5605000000.0,5726000000.0,3810000000.0,734.79,6.25,4.11,100.0,525000000.0,746000000.0,13.78,33.36,0.9,大本組
1795,2018/09,7849000000.0,3582988000.0,3581584000.0,1551439000.0,25000000.0,385288000.0,4159.52,45.6,245825000.0,-370993000.0,-573887000.0,-455319000.0,666856000.0,2.98,8240588000.0,325037000.0,329201000.0,259672000.0,299.48,7.25,3.31,100.0,71873000.0,121075000.0,27.68,74.3,2.5,マサル
1798,2018/03,26487799000.0,8698828000.0,8518505000.0,5509883000.0,880000000.0,480000000.0,3971.91,32.8,5619080000.0,10976000.0,-934865000.0,-74288000.0,7489534000.0,13.86,40543464000.0,1455346000.0,1497336000.0,923589000.0,421.71,10.62,3.49,65.0,131653000.0,63000.0,14.25,14.26,1.6,守谷商会
1799,2018/03,68534579000.0,56860876000.0,53692265000.0,47244939000.0,,,2762.05,83.0,4482441000.0,-2045041000.0,-543214000.0,-1756681000.0,20899223000.0,8.86,50616139000.0,6117090000.0,6346525000.0,4462237000.0,216.75,7.85,6.51,30.0,535261000.0,705000.0,12.0,12.01,1.1,第一建設工業
1801,2018/03,1910597000000.0,669019000000.0,563913000000.0,382462000000.0,87029000000.0,106899000000.0,2975.02,34.9,207020000000.0,-11852000000.0,-41682000000.0,-9354000000.0,687346000000.0,13.06,1585497000000.0,181859000000.0,185349000000.0,126788000000.0,561.36,19.0,6.64,125.0,24956000000.0,25047000000.0,19.68,39.44,4.6,大成建設
1802,2018/03,2129027000000.0,711525000000.0,503798000000.0,404840000000.0,88686000000.0,66038000000.0,954.05,32.2,114034000000.0,-71289000000.0,-54548000000.0,-71965000000.0,184783000000.0,6.0,1900655000000.0,137800000000.0,143951000000.0,92662000000.0,129.09,13.53,4.35,28.0,23696000000.0,8000000.0,25.57,25.58,3.1,大林組
1803,2018/03,1780943000000.0,656330000000.0,482680000000.0,366805000000.0,130381000000.0,51673000000.0,829.58,36.5,82879000000.0,-30938000000.0,-26124000000.0,-30640000000.0,341158000000.0,5.45,1519435000000.0,121373000000.0,124130000000.0,84978000000.0,108.31,13.06,4.77,26.0,24362000000.0,13000000.0,28.67,28.68,3.3,清水建設
1805,2018/03,101908000000.0,31770000000.0,30734000000.0,19415000000.0,179000000.0,10247000000.0,1649.72,31.2,989000000.0,-4473000000.0,-318000000.0,-2148000000.0,20785000000.0,0.75,131121000000.0,8252000000.0,7797000000.0,6024000000.0,312.9,18.97,5.91,40.0,577000000.0,,9.58,9.58,2.7,飛島建設
1807,2018/03,31347494000.0,14532583000.0,12540980000.0,9925321000.0,1800000000.0,511990000.0,4538.61,46.2,111189000.0,-604553000.0,-579796000.0,-633621000.0,2918227000.0,0.29,38546293000.0,1434985000.0,1507584000.0,993863000.0,311.51,6.86,3.17,50.0,159528000.0,314000.0,16.05,16.08,1.1,佐藤渡辺
1808,2018/03,687706000000.0,296835000000.0,301245000000.0,240880000000.0,10000000000.0,60194000000.0,995.44,43.0,56516000000.0,-16351000000.0,-34742000000.0,-28581000000.0,206866000000.0,6.95,813276000000.0,100805000000.0,100497000000.0,72289000000.0,241.98,24.42,10.51,50.0,12024000000.0,4498000000.0,16.63,22.86,5.6,長谷工コーポレーション
1810,2018/03,78709954000.0,36135778000.0,33189334000.0,28882251000.0,,,1183.96,45.9,4951652000.0,-1749602000.0,-743972000.0,-276400000.0,27612129000.0,5.36,92344315000.0,5079972000.0,5395673000.0,3617661000.0,118.53,10.01,4.6,24.0,701983000.0,1000.0,19.4,19.4,2.1,松井建設
1811,2018/03,155391000000.0,66237000000.0,43329000000.0,39625000000.0,8550000000.0,5200000000.0,9247.3,42.6,10421000000.0,-1000000000.0,-2938000000.0,-958000000.0,35146000000.0,8.27,126005000000.0,7048000000.0,7438000000.0,5774000000.0,806.1,8.72,3.72,100.0,358000000.0,1000000.0,6.2,6.22,1.1,錢高組
